Product,Brand,Product Code,Price,Inward Date,Dispatch Date,Quantity Sold,Sales,Mobile customer id,Customer Name,Customer Location,Region,Processor Specification,RAM,ROM,SSD,stock in inventory,Product segmentation
Mobile Phone,Google,9AC3B9CD,187144,30-08-2024,13-09-2024,5,935720,14483,Melanie Brooks,Youngport,East,Snapdragon 7s,8,1028,N/A,14,High stroage phone
Mobile Phone,Vivo,6577AA69,58596,31-08-2024,14-09-2024,10,585960,10705,Joshua Richardson,Christopherside,South,Snapdragon 7s,4,1028,N/A,14,High stroage phone
Mobile Phone,Redmi,D367BC3C,41209,31-08-2024,20-09-2024,10,412090,11766,Kendra Daniels,East Cody,East,MediaTek Dimensity,16,128,N/A,20,Mid range phone
Mobile Phone,Realme,859363F9,140303,31-08-2024,16-09-2024,2,280606,6605,Emily Allen,Edwardschester,North,Apple A-Series,8,256,N/A,16,Mid range phone
Mobile Phone,Realme,F05CAB04,41338,31-08-2024,21-10-2024,9,372042,19292,Stacy White,Joshuafort,North,Samsung Exynos,6,1028,N/A,51,High stroage phone
Mobile Phone,Lenovo,D78E167F,10012,31-08-2024,09-10-2024,7,70084,16251,Olivia Moore,Lake Taraview,East,Snapdragon 7s,6,1028,N/A,39,High stroage phone
Mobile Phone,iQOO,FB826588,185466,31-08-2024,27-10-2024,6,1112796,9641,Jill Mcmahon,Leonardstad,East,MediaTek Helio,6,512,N/A,57,Preimum phone
Mobile Phone,Huawei,3E429986,121147,31-08-2024,29-10-2024,6,726882,18959,Sharon Wright,Maldonadoview,West,Snapdragon 7 Gen,4,512,N/A,59,Preimum phone
Mobile Phone,Realme,FCA28346,17614,31-08-2024,10-09-2024,9,158526,3665,Chase Morgan,Mariaport,South,Snapdragon 7 Gen,32,64,N/A,10,Gaming phone
Mobile Phone,Nokia,00A8D8F6,73735,31-08-2024,09-09-2024,10,737350,5260,David Jackson,Martinezfort,South,Snapdragon 7 Gen,32,128,N/A,9,Gaming phone
Mobile Phone,iQOO,9490CC50,193081,31-08-2024,14-10-2024,7,1351567,12252,Kristen Smith,Matthewburgh,East,MediaTek Dimensity,12,256,N/A,44,Preimum phone
Mobile Phone,Redmi,38469261,122962,31-08-2024,06-10-2024,3,368886,13304,Lucas Mcmahon,Nathanbury,North,Snapdragon 8 Gen,8,512,N/A,36,Mid range phone
Mobile Phone,Redmi,5567A293,17966,31-08-2024,02-10-2024,5,89830,12447,Kyle Mckenzie,New Alyssahaven,East,Snapdragon 8 Gen,16,1028,N/A,32,High stroage phone
Mobile Phone,Sony,2DA61175,7879,31-08-2024,05-10-2024,4,31516,1170,Andrew Patel,New Christina,South,MediaTek Helio,12,1028,N/A,35,High stroage phone
Mobile Phone,Google,B6364EB3,52837,31-08-2024,07-09-2024,2,105674,14716,Mia Morales,New Christine,West,Snapdragon 7s,4,64,N/A,7,Mid range phone
Mobile Phone,Google,4138D20A,196982,31-08-2024,06-09-2024,6,1181892,21287,Victoria Li,New Danielle,South,Samsung Exynos,4,128,N/A,6,Preimum phone
Mobile Phone,Redmi,679CCD68,96370,31-08-2024,23-09-2024,1,96370,10388,Joseph Adams,New Joseph,East,Samsung Exynos,32,512,N/A,23,Gaming phone
Mobile Phone,Realme,742A9E4F,130833,31-08-2024,02-10-2024,10,1308330,7324,George Miller,Nolanhaven,Central,MediaTek Dimensity,4,256,N/A,32,Preimum phone
Mobile Phone,Realme,B10C99E7,178528,31-08-2024,10-09-2024,3,535584,7487,Gregory Garcia,North Caitlynview,Central,MediaTek Dimensity,8,256,N/A,10,Mid range phone
Mobile Phone,Vivo,848CF9B7,26695,31-08-2024,28-09-2024,8,213560,3032,Bryan Johnson,North Deborahshire,North,Snapdragon 8 Gen,32,128,N/A,28,Gaming phone
Mobile Phone,Sony,8F9D09E7,180868,31-08-2024,27-10-2024,8,1446944,4158,Christopher Robinson,Port Dawn,Central,Snapdragon 7 Gen,6,256,N/A,57,Preimum phone
Mobile Phone,Nokia,77EAF77B,195067,31-08-2024,07-10-2024,6,1170402,2495,Breanna Thompson,Port Jessica,North,Samsung Exynos,8,64,N/A,37,Preimum phone
Mobile Phone,iQOO,E64C38CF,124387,31-08-2024,17-10-2024,8,995096,1530,Anthony Davis,Port Matthewhaven,Central,MediaTek Helio,4,64,N/A,47,Preimum phone
Mobile Phone,Apple,8EDC159A,116995,31-08-2024,09-10-2024,6,701970,6411,Edward Powers,Port Natashaland,East,Apple A-Series,4,1028,N/A,39,High stroage phone
Mobile Phone,Lenovo,09A51508,45518,31-08-2024,15-09-2024,10,455180,4470,Courtney Cooper,Port Thomas,Central,Samsung Exynos,16,64,N/A,15,Mid range phone
Mobile Phone,Oppo,A88E58F2,17213,31-08-2024,24-10-2024,4,68852,19256,Stacie Lewis,Scottborough,East,Samsung Exynos,32,256,N/A,54,Gaming phone
Mobile Phone,Realme,B5FD29F5,9860,31-08-2024,29-09-2024,4,39440,12223,Kristen Foster,South Richardberg,North,MediaTek Dimensity,4,64,N/A,29,Mid range phone
Mobile Phone,Nokia,665F254F,116669,31-08-2024,01-10-2024,2,233338,10774,Juan Fowler,South Sara,West,Samsung Exynos,32,1028,N/A,31,Gaming phone
Mobile Phone,Apple,BE8E4895,91556,31-08-2024,11-09-2024,7,640892,14668,Melissa Sloan,Spearsbury,South,Apple A-Series,8,512,N/A,11,Mid range phone
Mobile Phone,iQOO,3EFA004A,186379,31-08-2024,14-09-2024,1,186379,863,Amy Bernard,Stevenfort,Central,Samsung Exynos,16,128,N/A,14,Mid range phone
Mobile Phone,Samsung,52F26E1C,51114,31-08-2024,29-10-2024,7,357798,8331,James Smith,West Ericstad,West,MediaTek Helio,4,128,N/A,59,Mid range phone
Mobile Phone,Nokia,7C0D8381,84205,31-08-2024,12-10-2024,7,589435,20638,Timothy Summers,West Kimberlyfurt,East,Snapdragon 8 Gen,12,64,N/A,42,Mid range phone
Mobile Phone,Lenovo,5625500B,130681,31-08-2024,04-09-2024,6,784086,12364,Kristine Smith,West Samanthachester,South,Apple A-Series,16,256,N/A,4,Preimum phone
Mobile Phone,OnePlus,A78623D2,35639,31-08-2024,11-09-2024,6,213834,1168,Andrew Olson,West Sheilamouth,South,Apple A-Series,32,128,N/A,11,Gaming phone
Mobile Phone,OnePlus,F01B9E76,180000,31-08-2024,18-09-2024,6,1080000,15040,Michael Thompson,Wongport,East,Samsung Exynos,6,512,N/A,18,Preimum phone
Mobile Phone,Lenovo,DFB98CFC,62807,01-09-2024,09-09-2024,5,314035,18148,Samantha Brewer,Adamshire,South,Samsung Exynos,6,256,N/A,8,Mid range phone
Mobile Phone,Realme,A8D1CB40,151068,01-09-2024,23-09-2024,10,1510680,10608,Joshua Castro,Andersonfurt,East,MediaTek Dimensity,4,1028,N/A,22,Preimum phone
Mobile Phone,Realme,0C104141,72311,01-09-2024,08-09-2024,5,361555,6957,Erin Parrish,Carterfort,West,MediaTek Dimensity,8,1028,N/A,7,High stroage phone
Mobile Phone,Vivo,053D804C,130183,01-09-2024,10-09-2024,4,520732,688,Amanda Johnson,Douglasborough,Central,Apple A-Series,32,128,N/A,9,Gaming phone
Mobile Phone,Lenovo,09CCDE79,151073,01-09-2024,07-10-2024,7,1057511,12709,Lauren Hunter,East Jasonville,Central,Snapdragon 7s,16,256,N/A,36,Preimum phone
Mobile Phone,OnePlus,61242112,174696,01-09-2024,30-10-2024,3,524088,17436,Ricky Juarez,East Selena,West,Snapdragon 7 Gen,16,256,N/A,59,Mid range phone
Mobile Phone,Google,83AEB7A2,85716,01-09-2024,04-10-2024,6,514296,826,Amber Novak,Hallberg,West,Samsung Exynos,4,128,N/A,33,Mid range phone
Mobile Phone,Motorola,2D95B6AD,172815,01-09-2024,19-10-2024,4,691260,32,Aaron Jones,Hamiltonburgh,Central,MediaTek Dimensity,12,256,N/A,48,Preimum phone
Mobile Phone,Redmi,7F25DD75,156804,01-09-2024,10-10-2024,2,313608,10143,Jonathan Burns,Hicksport,East,Snapdragon 7s,16,64,N/A,39,Mid range phone
Mobile Phone,Lenovo,F24BC6CB,35764,01-09-2024,23-09-2024,2,71528,244,Albert Bush,Jeanfurt,North,Snapdragon 7s,32,64,N/A,22,Gaming phone
Mobile Phone,OnePlus,E9CA10F0,170892,01-09-2024,28-10-2024,9,1538028,5969,Donald Rogers,Jeremyfurt,South,MediaTek Dimensity,4,1028,N/A,57,Preimum phone
Mobile Phone,Sony,EB1B0D7F,22160,01-09-2024,29-10-2024,7,155120,14910,Michael Lopez,Johnburgh,West,Snapdragon 7 Gen,32,128,N/A,58,Gaming phone
Mobile Phone,Google,39271ADB,26229,01-09-2024,02-10-2024,4,104916,11688,Kelly King,New Dominique,Central,Snapdragon 7 Gen,32,128,N/A,31,Gaming phone
Mobile Phone,Realme,1DB1F071,184984,01-09-2024,02-10-2024,2,369968,4170,Christopher Singleton,New Jennifer,East,Snapdragon 7s,12,1028,N/A,31,High stroage phone
Mobile Phone,Samsung,2E76DEA4,170091,01-09-2024,10-09-2024,9,1530819,15923,Nathan Elliott,New Josephport,North,MediaTek Helio,4,64,N/A,9,Preimum phone
Mobile Phone,Vivo,4EC6C615,43996,01-09-2024,22-09-2024,6,263976,11909,Kevin Clark,North Brian,South,MediaTek Helio,8,256,N/A,21,Mid range phone
Mobile Phone,Redmi,A44F9148,175334,01-09-2024,26-09-2024,1,175334,3795,Christian Reed,North Derrick,South,Samsung Exynos,12,256,N/A,25,Mid range phone
Mobile Phone,Apple,AACE5E94,56974,01-09-2024,17-10-2024,1,56974,2486,Breanna Hall,North Lisafurt,North,Snapdragon 7 Gen,4,256,N/A,46,Mid range phone
Mobile Phone,Nokia,DC545BCA,44831,01-09-2024,07-10-2024,7,313817,20961,Travis Matthews,North Nathanielmouth,West,Snapdragon 7 Gen,6,64,N/A,36,Mid range phone
Mobile Phone,Nokia,FF0BAF9B,90435,01-09-2024,04-09-2024,9,813915,1352,Angela Wall,North Sharon,East,Snapdragon 7s,12,1028,N/A,3,High stroage phone
Mobile Phone,Redmi,8FBD5FAF,95046,01-09-2024,16-10-2024,1,95046,1752,Ashlee Richmond,Osbornland,East,MediaTek Dimensity,32,64,N/A,45,Gaming phone
Mobile Phone,Huawei,53EED138,150382,01-09-2024,09-10-2024,7,1052674,12944,Linda Ramirez,Pamelafurt,South,Samsung Exynos,32,1028,N/A,38,Gaming phone
Mobile Phone,Lenovo,7281A0E8,116767,01-09-2024,26-10-2024,9,1050903,20231,Terry Johnston,Pettytown,North,MediaTek Dimensity,32,1028,N/A,55,Gaming phone
Mobile Phone,OnePlus,B6AE24D2,32459,01-09-2024,28-10-2024,4,129836,8547,Jasmine Burton,Port Jessicaport,North,Snapdragon 8 Gen,16,64,N/A,57,Mid range phone
Mobile Phone,Nokia,6B9BCCA4,146440,01-09-2024,15-09-2024,10,1464400,9739,Jodi Fleming,Randybury,West,Snapdragon 8 Gen,4,1028,N/A,14,Preimum phone
Mobile Phone,Vivo,A26B004F,54293,01-09-2024,22-10-2024,5,271465,9864,John Dixon,Russellfurt,North,Snapdragon 7 Gen,32,256,N/A,51,Gaming phone
Mobile Phone,Oppo,A648B150,189211,01-09-2024,19-09-2024,10,1892110,16558,Paul Joseph,Russellville,East,Snapdragon 8 Gen,4,128,N/A,18,Preimum phone
Mobile Phone,Vivo,4A24CE39,170318,01-09-2024,19-10-2024,3,510954,15494,Mr. Andrew Walter,Samanthafurt,West,Snapdragon 7 Gen,32,1028,N/A,48,Gaming phone
Mobile Phone,Huawei,7F01A234,199534,01-09-2024,23-09-2024,1,199534,17454,Rita Hardy,South Cherylshire,South,Samsung Exynos,8,128,N/A,22,Mid range phone
Mobile Phone,Samsung,8F705441,146964,01-09-2024,18-09-2024,2,293928,20942,Travis Chan,South Jonathan,South,MediaTek Dimensity,12,64,N/A,17,Mid range phone
Mobile Phone,Nokia,8F669A6E,79657,01-09-2024,06-10-2024,4,318628,6021,Donna Moore,South William,Central,Samsung Exynos,8,128,N/A,35,Mid range phone
Mobile Phone,Huawei,1D5DD3FF,31346,01-09-2024,23-10-2024,1,31346,7872,Isaac Casey,Valeriemouth,South,MediaTek Helio,16,1028,N/A,52,High stroage phone
Mobile Phone,Realme,6B0B3F6E,53735,01-09-2024,12-10-2024,9,483615,11658,Kelly Campos,West Andrew,South,Apple A-Series,4,512,N/A,41,Mid range phone
Mobile Phone,Nokia,30330583,176995,01-09-2024,14-09-2024,9,1592955,734,Amanda Powers,West Edward,Central,MediaTek Dimensity,6,1028,N/A,13,Preimum phone
Mobile Phone,Sony,78D840D3,127358,01-09-2024,15-09-2024,2,254716,10905,Julie Hess,West Zacharyville,Central,Snapdragon 7s,32,1028,N/A,14,Gaming phone
Mobile Phone,Nokia,4D8938CB,188709,01-09-2024,12-10-2024,7,1320963,14996,Michael Rodriguez,Wheelertown,East,MediaTek Helio,32,1028,N/A,41,Preimum phone
Mobile Phone,Lenovo,B5A85CBC,198021,02-09-2024,07-09-2024,4,792084,11796,Kenneth Davis,Adamshaven,East,Samsung Exynos,32,64,N/A,5,Gaming phone
Mobile Phone,Sony,29C49E28,52781,02-09-2024,05-09-2024,4,211124,18637,Scott Lee,Brianfort,East,MediaTek Dimensity,16,1028,N/A,3,High stroage phone
Mobile Phone,Apple,1281BD0E,54261,02-09-2024,26-09-2024,3,162783,17958,Russell Martin,Colemanstad,West,MediaTek Dimensity,6,512,N/A,24,Mid range phone
Mobile Phone,Realme,CA9D76CD,83249,02-09-2024,06-10-2024,1,83249,15631,Mr. Scott Powell,Conwaymouth,East,MediaTek Helio,32,1028,N/A,34,Gaming phone
Mobile Phone,OnePlus,BC6B0DE1,33420,02-09-2024,11-09-2024,2,66840,14636,Melissa Morales,East David,West,MediaTek Dimensity,12,1028,N/A,9,High stroage phone
Mobile Phone,Lenovo,0346E9F7,125351,02-09-2024,20-09-2024,10,1253510,20443,Thomas Zamora,East John,South,MediaTek Helio,16,128,N/A,18,Preimum phone
Mobile Phone,Vivo,0FBDC0A0,58142,02-09-2024,15-10-2024,1,58142,12744,Lauren Yates,East Michaelfort,North,MediaTek Helio,16,256,N/A,43,Mid range phone
Mobile Phone,Lenovo,510E9F8C,114666,02-09-2024,06-10-2024,10,1146660,13497,Marc Myers,East Michaeltown,West,Snapdragon 8 Gen,32,128,N/A,34,Gaming phone
Mobile Phone,Redmi,685BDFC1,45396,02-09-2024,05-09-2024,7,317772,8592,Jason Davis,East Timothy,West,Samsung Exynos,8,256,N/A,3,Mid range phone
Mobile Phone,Vivo,962AE302,85262,02-09-2024,18-09-2024,1,85262,8385,Jamie Dennis,East Tracy,South,Snapdragon 7s,32,512,N/A,16,Gaming phone
Mobile Phone,Vivo,4399C1FB,27364,02-09-2024,29-09-2024,2,54728,19982,Tammy Stokes,Edwardsmouth,East,Samsung Exynos,8,256,N/A,27,Mid range phone
Mobile Phone,Redmi,7CE523EC,19794,02-09-2024,04-09-2024,2,39588,3493,Chad Brown,Emilymouth,East,Snapdragon 7s,4,64,N/A,2,Mid range phone
Mobile Phone,Realme,2EF34DB4,69366,02-09-2024,12-10-2024,6,416196,16987,Raymond Gordon,Halltown,East,Snapdragon 7 Gen,16,64,N/A,40,Mid range phone
Mobile Phone,Lenovo,E960DE33,168367,02-09-2024,27-09-2024,2,336734,1861,Ashley Morales,Hodgeshaven,Central,Samsung Exynos,4,256,N/A,25,Mid range phone
Mobile Phone,Samsung,61F51EB2,184980,02-09-2024,02-10-2024,7,1294860,21385,Wanda Bradley,Jasonmouth,East,Apple A-Series,32,512,N/A,30,Preimum phone
Mobile Phone,Google,33C9E127,89297,02-09-2024,12-09-2024,4,357188,6420,Edward Torres,Jonesfort,West,Snapdragon 7s,6,512,N/A,10,Mid range phone
Mobile Phone,Apple,C2326296,94804,02-09-2024,06-09-2024,9,853236,17771,Rodney Garrison,Julieton,Central,Snapdragon 7s,6,512,N/A,4,Preimum phone
Mobile Phone,Nokia,5BED1147,67881,02-09-2024,12-09-2024,10,678810,14314,Matthew Tanner,Lake Aliciabury,Central,MediaTek Dimensity,12,256,N/A,10,Preimum phone
Mobile Phone,Samsung,723BE7EB,155801,02-09-2024,15-09-2024,1,155801,11930,Kevin Hamilton,Lake Brian,Central,Snapdragon 8 Gen,16,128,N/A,13,Mid range phone
Mobile Phone,Redmi,F5815FC7,65417,02-09-2024,03-09-2024,10,654170,19389,Stephanie Lee,Lake Davidfurt,North,MediaTek Helio,12,1028,N/A,1,High stroage phone
Mobile Phone,Google,3F349C7A,40250,02-09-2024,20-09-2024,10,402500,2032,Barbara Vargas,Lake James,East,Apple A-Series,32,64,N/A,18,Gaming phone
Mobile Phone,iQOO,2D84643F,133433,02-09-2024,07-10-2024,7,934031,7370,Gina Dodson,Lake Tammyland,North,MediaTek Dimensity,16,256,N/A,35,Preimum phone
Mobile Phone,Samsung,931104C6,197387,02-09-2024,24-09-2024,1,197387,21636,William Pope,Lopezville,South,MediaTek Dimensity,16,64,N/A,22,Mid range phone
Mobile Phone,iQOO,E4475590,48030,02-09-2024,15-10-2024,1,48030,1015,Andrea Curtis,Maureenburgh,East,Snapdragon 8 Gen,12,512,N/A,43,Mid range phone
Mobile Phone,Apple,C969A713,134014,02-09-2024,21-10-2024,1,134014,8398,Jamie Johnson,New Stacey,West,Snapdragon 7 Gen,6,512,N/A,49,Mid range phone
Mobile Phone,Apple,40AF9839,126582,02-09-2024,12-09-2024,1,126582,15222,Michelle Obrien,New Yolanda,Central,MediaTek Helio,12,512,N/A,10,Mid range phone
Mobile Phone,Lenovo,3F0F3883,36130,02-09-2024,28-10-2024,8,289040,12545,Latoya Cole,North Deborahside,South,Apple A-Series,32,512,N/A,56,Gaming phone
Mobile Phone,Lenovo,93B1599D,199094,02-09-2024,19-09-2024,10,1990940,5320,David Page,North Evanside,West,MediaTek Helio,4,256,N/A,17,Preimum phone
Mobile Phone,Redmi,3B48AE75,120914,02-09-2024,15-10-2024,5,604570,4686,Cynthia Jacobs,North Kyle,North,Snapdragon 7 Gen,4,512,N/A,43,Mid range phone
Mobile Phone,OnePlus,7F443BE2,127756,02-09-2024,08-09-2024,7,894292,2897,Brittany Golden,North Melissa,North,Apple A-Series,16,512,N/A,6,Preimum phone
Mobile Phone,Redmi,E860B93B,136697,02-09-2024,20-10-2024,3,410091,10356,Jose Knight,Port Diana,South,MediaTek Helio,8,64,N/A,48,Mid range phone
Mobile Phone,Apple,9.90E+09,117370,02-09-2024,26-09-2024,5,586850,1796,Ashley Fowler,Port Timothyfort,North,Snapdragon 8 Gen,6,128,N/A,24,Mid range phone
Mobile Phone,Apple,3B188DCD,156234,02-09-2024,26-09-2024,10,1562340,19257,Stacie Logan,Smithside,North,Snapdragon 7s,16,256,N/A,24,Preimum phone
Mobile Phone,Redmi,D2FCFE9B,17507,02-09-2024,17-09-2024,1,17507,4405,Connor Johnson,South Danielleview,South,Apple A-Series,8,256,N/A,15,Mid range phone
Mobile Phone,Nokia,C6F035EF,171704,02-09-2024,14-09-2024,9,1545336,4165,Christopher Schmitt,South Stephenmouth,West,MediaTek Helio,6,1028,N/A,12,Preimum phone
Mobile Phone,Samsung,6715DEB3,81906,02-09-2024,14-09-2024,5,409530,2,Aaron Anderson,Stephanieberg,Central,Samsung Exynos,32,1028,N/A,12,Gaming phone
Mobile Phone,Apple,4871010B,61673,02-09-2024,26-09-2024,3,185019,4151,Christopher Reyes,West Jamesview,Central,Snapdragon 7s,32,512,N/A,24,Gaming phone
Mobile Phone,Motorola,70A0D26B,24233,02-09-2024,02-10-2024,7,169631,8121,James Brown,West Jonathanport,East,Snapdragon 7 Gen,16,256,N/A,30,Mid range phone
Mobile Phone,Motorola,C46BEFFE,48811,03-09-2024,11-10-2024,8,390488,17007,Raymond Stevenson,Alanfort,North,MediaTek Dimensity,12,64,N/A,38,Mid range phone
Mobile Phone,Apple,5802F2B1,168646,03-09-2024,03-10-2024,9,1517814,11738,Kelly Williams,Angelaland,North,Apple A-Series,4,1028,N/A,30,Preimum phone
Mobile Phone,OnePlus,72B82016,148213,03-09-2024,10-10-2024,6,889278,10565,Joseph Torres,Bernardland,North,Apple A-Series,4,512,N/A,37,Preimum phone
Mobile Phone,Apple,9EC78180,132643,03-09-2024,12-10-2024,8,1061144,10298,Jordan Powell,Brownchester,West,Samsung Exynos,6,128,N/A,39,Preimum phone
Mobile Phone,OnePlus,A25236D0,79551,03-09-2024,29-09-2024,10,795510,1926,Audrey Rodriguez,Browntown,West,Apple A-Series,8,512,N/A,26,Preimum phone
Mobile Phone,OnePlus,F88EB78E,181898,03-09-2024,24-10-2024,4,727592,17825,Ronald Bender,Camachomouth,East,MediaTek Helio,4,256,N/A,51,Preimum phone
Mobile Phone,Realme,DCA67C71,67837,03-09-2024,24-10-2024,2,135674,637,Amanda Andrews,Douglastown,West,Samsung Exynos,12,1028,N/A,51,High stroage phone
Mobile Phone,iQOO,1F85F21F,37936,03-09-2024,05-09-2024,3,113808,14764,Michael Cardenas,East Barry,East,MediaTek Helio,12,1028,N/A,2,High stroage phone
Mobile Phone,Nokia,268BFFFD,166574,03-09-2024,16-10-2024,1,166574,15000,Michael Ross,Floydton,East,MediaTek Dimensity,8,256,N/A,43,Mid range phone
Mobile Phone,Oppo,A56FECFE,51280,03-09-2024,29-09-2024,7,358960,1277,Angela Hansen,Garyburgh,East,MediaTek Helio,32,64,N/A,26,Gaming phone
Mobile Phone,Nokia,1DA5BF28,120304,03-09-2024,14-10-2024,8,962432,4466,Courtney Campos,Harrelltown,East,Apple A-Series,4,256,N/A,41,Preimum phone
Mobile Phone,Apple,2B3208C2,72084,03-09-2024,09-10-2024,10,720840,17705,Robin Brady,Jodiville,South,Snapdragon 7s,4,1028,N/A,36,High stroage phone
Mobile Phone,Samsung,861B5411,184411,03-09-2024,09-10-2024,4,737644,6966,Erin Rogers,Kellibury,East,MediaTek Dimensity,16,64,N/A,36,Preimum phone
Mobile Phone,Apple,3DAE2F2C,168087,03-09-2024,19-10-2024,5,840435,7322,George Lambert,Kevinbury,East,Snapdragon 7 Gen,12,256,N/A,46,Preimum phone
Mobile Phone,Samsung,10D1C0AD,132339,03-09-2024,12-09-2024,2,264678,5750,Derrick Holmes,Lake Hannah,West,MediaTek Dimensity,32,512,N/A,9,Gaming phone
Mobile Phone,Samsung,70FAFD82,23178,03-09-2024,07-09-2024,10,231780,20849,Tracey King,Lake Helenbury,South,Snapdragon 7 Gen,4,256,N/A,4,Mid range phone
Mobile Phone,Realme,28697039,29538,03-09-2024,28-09-2024,4,118152,15620,Mr. Ricky Logan,Lake Sallystad,East,Snapdragon 7 Gen,12,1028,N/A,25,High stroage phone
Mobile Phone,Samsung,6F49B270,145357,03-09-2024,19-09-2024,7,1017499,12081,Kimberly Dominguez,Lake Victoriabury,South,Apple A-Series,16,1028,N/A,16,High stroage phone
Mobile Phone,Motorola,C96FF9A0,110238,03-09-2024,13-10-2024,2,220476,12087,Kimberly Farrell,Lynnberg,West,MediaTek Helio,12,512,N/A,40,Mid range phone
Mobile Phone,Realme,77742B41,197860,03-09-2024,12-10-2024,7,1385020,2017,Barbara Murphy,Michellechester,Central,Snapdragon 7s,32,1028,N/A,39,Preimum phone
Mobile Phone,Lenovo,FBBEB27E,44256,03-09-2024,13-09-2024,10,442560,20926,Tracy Valdez,Mitchellberg,West,Samsung Exynos,32,1028,N/A,10,Gaming phone
Mobile Phone,Huawei,CD2E6592,13965,03-09-2024,29-10-2024,8,111720,18641,Scott Marsh Jr.,New Candacetown,Central,Snapdragon 8 Gen,8,64,N/A,56,Mid range phone
Mobile Phone,Motorola,D0C8E096,109620,03-09-2024,16-10-2024,10,1096200,18997,Shawn May,New Leahchester,Central,Apple A-Series,6,256,N/A,43,Preimum phone
Mobile Phone,Vivo,5C4CE57B,75974,03-09-2024,01-11-2024,10,759740,18946,Sharon Parker,New Rodneyfort,North,Snapdragon 8 Gen,4,128,N/A,59,Preimum phone
Mobile Phone,Google,85CFB65B,167397,03-09-2024,07-10-2024,8,1339176,8114,James Black,New Scotttown,West,Snapdragon 7s,8,512,N/A,34,Preimum phone
Mobile Phone,Google,77899847,140219,03-09-2024,23-09-2024,10,1402190,13206,Lori Burgess,North Janet,North,MediaTek Dimensity,4,64,N/A,20,Preimum phone
Mobile Phone,Realme,65E5A41F,176788,03-09-2024,07-09-2024,4,707152,4852,Daniel Delgado,North Melissa,South,Snapdragon 8 Gen,16,64,N/A,4,Preimum phone
Mobile Phone,Samsung,E7D85872,169984,03-09-2024,31-10-2024,2,339968,18934,Sharon Lopez,Port Cody,North,Snapdragon 7 Gen,16,256,N/A,58,Mid range phone
Mobile Phone,Samsung,A00BCD1E,28655,03-09-2024,25-10-2024,5,143275,14768,Michael Carter,Port Linda,Central,Snapdragon 7 Gen,8,512,N/A,52,Mid range phone
Mobile Phone,Redmi,447FAEB7,73544,03-09-2024,05-09-2024,10,735440,11917,Kevin Dean,Port Margaret,Central,Snapdragon 7 Gen,32,128,N/A,2,Gaming phone
Mobile Phone,Realme,11657CC1,199755,03-09-2024,30-09-2024,6,1198530,7167,Gabriel Harrison,Robertside,Central,Snapdragon 7s,4,512,N/A,27,Preimum phone
Mobile Phone,Nokia,99134043,94102,03-09-2024,18-10-2024,9,846918,1704,April Sanchez,Seantown,Central,MediaTek Helio,12,1028,N/A,45,High stroage phone
Mobile Phone,Nokia,23DC65E2,166970,03-09-2024,04-09-2024,5,834850,5876,Diane Newton,Shermanburgh,Central,Snapdragon 8 Gen,6,64,N/A,1,Preimum phone
Mobile Phone,Nokia,AA4F28E3,199081,03-09-2024,05-09-2024,5,995405,2804,Brian Wu,South Charlesbury,East,MediaTek Dimensity,4,128,N/A,2,Preimum phone
Mobile Phone,Oppo,5DD2DE02,28342,03-09-2024,28-09-2024,6,170052,11394,Kathryn Gomez,South Manuel,Central,MediaTek Dimensity,4,1028,N/A,25,High stroage phone
Mobile Phone,iQOO,7AE014EF,47802,03-09-2024,21-09-2024,10,478020,614,Alyssa Lamb,South Nancy,West,Snapdragon 7 Gen,32,128,N/A,18,Gaming phone
